iter	Passed	Remaining
8718	286016	32517754
8719	286049	32517771
8720	286082	32517733
8721	286117	32518000
8722	286155	32518560
8723	286188	32518560
8724	286226	32519068
8725	286260	32519165
8726	286300	32520004
8727	286339	32520622
8728	286373	32520757
8729	286410	32521126
8730	286450	32521909
8731	286488	32522476
8732	286519	32522287
8733	286550	32522057
8734	286584	32522119
8735	286615	32521856
8736	286648	32521882
8737	286679	32521693
8738	286711	32521533
8739	286745	32521608
8740	286778	32521601
8741	286811	32521588
8742	286848	32522096
8743	286887	32522710
8744	286918	32522513
8745	286949	32522253
8746	286983	32522298
8747	287013	32522040
8748	287043	32521683
8749	287076	32521611
8750	287107	32521449
8751	287137	32521028
8752	287165	32520506
8753	287196	32520209
8754	287227	32520019
8755	287261	32520042
8756	287293	32519985
8757	287325	32519887
8758	287356	32519554
8759	287386	32519203
8760	287417	32518992
8761	287447	32518657
8762	287480	32518684
8763	287515	32518820
8764	287547	32518703
8765	287577	32518401
8766	287610	32518411
8767	287645	32518646
8768	287678	32518636
8769	287712	32518697
8770	287743	32518413
8771	287775	32518283
8772	287807	32518174
8773	287839	32518097
8774	287873	32518240
8775	287908	32518397
8776	287942	32518467
8777	287974	32518401
8778	288009	32518615
8779	288044	32518762
8780	288075	32518532
8781	288107	32518478
8782	288142	32518687
8783	288174	32518561
8784	288209	32518704
8785	288241	32518594
8786	288276	32518803
8787	288309	32518879
8788	288343	32518907
8789	288372	32518518
8790	288408	32518769
8791	288439	32518619
8792	288474	32518745
8793	288505	32518546
8794	288538	32518569
8795	288572	32518602
8796	288606	32518697
8797	288638	32518646
8798	288672	32518686
8799	288703	32518462
8800	288735	32518327
8801	288767	32518236
8802	288798	32518029
8803	288830	32517870
8804	288860	32517569
8805	288891	32517323
8806	288921	32516909
8807	288955	32517005
8808	288986	32516790
8809	289019	32516818
8810	289049	32516495
8811	289083	32516573
8812	289116	32516530
8813	289149	32516543
8814	289184	32516751
8815	289216	32516602
8816	289251	32516808
8817	289285	32516977
8818	289323	32517431
8819	289356	32517466
8820	289389	32517470
8821	289421	32517391
8822	289453	32517209
8823	289488	32517426
8824	289519	32517191
8825	289551	32517081
8826	289584	32517043
8827	289614	32516692
8828	289647	32516691
8829	289678	32516444
8830	289710	32516364
8831	289746	32516707
8832	289780	32516780
8833	289811	32516523
8834	289843	32516355
8835	289874	32516141
8836	289906	32516039
8837	289942	32516341
8838	289973	32516181
8839	290004	32515953
8840	290038	32516000
8841	290073	32516210
8842	290107	32516313
8843	290139	32516211
8844	290172	32516151
8845	290205	32516216
8846	290240	32516372
8847	290273	32516380
8848	290308	32516594
8849	290340	32516518
8850	290373	32516458
8851	290407	32516577
8852	290439	32516452
8853	290475	32516716
8854	290508	32516763
8855	290544	32517083
8856	290582	32517562
8857	290612	32517222
8858	290644	32517099
8859	290677	32517106
8860	290708	32516925
8861	290741	32516838
8862	290778	32517311
8863	290811	32517366
8864	290846	32517521
8865	290880	32517632
8866	290912	32517548
8867	290946	32517578
8868	290985	32518286
8869	291026	32519093
8870	291061	32519371
8871	291096	32519609
8872	291131	32519831
8873	291172	32520631
8874	291206	32520721
8875	291241	32520934
8876	291279	32521471
8877	291314	32521778
8878	291351	32522129
8879	291385	32522252
8880	291418	32522212
8881	291451	32522231
8882	291482	32522006
8883	291516	32522071
8884	291548	32521994
8885	291582	32522130
8886	291612	32521767
8887	291643	32521509
8888	291679	32521779
8889	291711	32521680
8890	291743	32521543
8891	291778	32521736
8892	291811	32521771
8893	291843	32521680
8894	291880	32522134
8895	291912	32521933
8896	291944	32521879
8897	291976	32521761
8898	292012	32522003
8899	292041	32521608
8900	292072	32521360
8901	292105	32521336
8902	292137	32521255
8903	292169	32521087
8904	292207	32521681
8905	292241	32521780
8906	292278	32522187
8907	292311	32522139
8908	292344	32522176
8909	292375	32521896
8910	292410	32522156
8911	292444	32522177
8912	292476	32522127
8913	292510	32522234
8914	292543	32522218
8915	292575	32522081
8916	292607	32521968
8917	292639	32521755
8918	292676	32522208
8919	292710	32522297
8920	292742	32522223
8921	292776	32522330
8922	292808	32522147
8923	292840	32522018
8924	292872	32521985
8925	292905	32521965
8926	292941	32522247
8927	292973	32522160
8928	293005	32521973
8929	293035	32521644
8930	293071	32522007
8931	293102	32521731
8932	293134	32521571
8933	293166	32521484
8934	293198	32521415
8935	293231	32521346
8936	293262	32521129
8937	293292	32520837
8938	293323	32520603
8939	293366	32521650
8940	293399	32521613
8941	293435	32521902
8942	293468	32521943
8943	293501	32521883
8944	293536	32522117
8945	293568	32522020
8946	293604	32522378
8947	293643	32523024
8948	293676	32522989
8949	293713	32523374
8950	293747	32523552
8951	293784	32523896
8952	293818	32524053
8953	293854	32524319
8954	293893	32524968
8955	293926	32525015
8956	293962	32525337
8957	293994	32525188
8958	294032	32525724
8959	294069	32526175
8960	294104	32526417
8961	294136	32526253
8962	294168	32526076
8963	294199	32525831
8964	294231	32525786
8965	294264	32525750
8966	294297	32525746
8967	294335	32526238
8968	294368	32526237
8969	294400	32526137
8970	294435	32526379
8971	294465	32526015
8972	294497	32525899
8973	294530	32525838
8974	294561	32525678
8975	294595	32525769
8976	294627	32525616
8977	294660	32525632
8978	294691	32525382
8979	294728	32525778
8980	294764	32526146
8981	294797	32526066
8982	294829	32525958
8983	294860	32525760
8984	294892	32525604
8985	294926	32525693
8986	294964	32526222
8987	294995	32526039
8988	295029	32526143
8989	295064	32526285
8990	295098	32526381
8991	295129	32526125
8992	295163	32526279
8993	295194	32526064
8994	295226	32525878
8995	295258	32525773
8996	295290	32525626
8997	295323	32525613
8998	295356	32525599
8999	295390	32525713
9000	295425	32526000
9001	295459	32526004
9002	295491	32525902
9003	295522	32525744
9004	295555	32525688
9005	295587	32525554
9006	295620	32525573
9007	295647	32524873
9008	295678	32524686
9009	295714	32524917
9010	295745	32524759
9011	295778	32524730
9012	295809	32524472
9013	295842	32524461
9014	295876	32524516
9015	295907	32524298
9016	295937	32524022
9017	295971	32524050
9018	296002	32523898
9019	296036	32523984
9020	296069	32523888
9021	296101	32523844
9022	296133	32523701
9023	296165	32523530
9024	296196	32523279
9025	296227	32523090
9026	296258	32522843
9027	296288	32522561
9028	296319	32522303
9029	296350	32522011
9030	296381	32521801
9031	296414	32521826
9032	296449	32521966
9033	296481	32521938
9034	296512	32521709
9035	296545	32521666
9036	296579	32521703
9037	296612	32521723
9038	296643	32521476
9039	296674	32521314
9040	296704	32520935
9041	296737	32520958
9042	296768	32520709
9043	296802	32520794
9044	296834	32520669
9045	296867	32520650
9046	296902	32520801
9047	296935	32520838
9048	296966	32520645
9049	297001	32520785
9050	297035	32520961
9051	297070	32521113
9052	297106	32521482
9053	297136	32521095
9054	297168	32520948
9055	297199	32520774
9056	297232	32520692
9057	297266	32520779
9058	297296	32520467
9059	297329	32520454
9060	297361	32520380
9061	297392	32520087
9062	297422	32519733
9063	297453	32519565
9064	297486	32519477
9065	297516	32519172
9066	297547	32518992
9067	297580	32518974
9068	297613	32518926
9069	297646	32518869
9070	297678	32518794
9071	297709	32518553
9072	297741	32518446
9073	297774	32518397
9074	297806	32518293
9075	297842	32518586
9076	297873	32518370
9077	297905	32518291
9078	297938	32518297
9079	297973	32518421
9080	298003	32518117
9081	298034	32517841
9082	298066	32517804
9083	298100	32517848
9084	298133	32517871
9085	298165	32517715
9086	298196	32517476
9087	298226	32517198
9088	298258	32517080
9089	298289	32516830
9090	298319	32516455
9091	298354	32516650
9092	298387	32516689
9093	298419	32516493
9094	298450	32516308
9095	298479	32515825
9096	298511	32515696
9097	298542	32515499
9098	298575	32515458
9099	298605	32515204
9100	298637	32515022
9101	298668	32514819
9102	298701	32514801
9103	298734	32514827
9104	298764	32514411
9105	298797	32514417
9106	298827	32514077
9107	298858	32513849
9108	298891	32513815
9109	298925	32513988
9110	298957	32513823
9111	298993	32514123
9112	299026	32514096
9113	299059	32514080
9114	299091	32514038
9115	299125	32514062
9116	299156	32513822
9117	299188	32513704
9118	299222	32513826
9119	299257	32513983
9120	299290	32514021
9121	299325	32514247
9122	299356	32514034
9123	299386	32513626
9124	299418	32513567
9125	299449	32513288
9126	299484	32513494
9127	299517	32513466
9128	299549	32513333
9129	299581	32513265
9130	299618	32513716
9131	299651	32513666
9132	299686	32513898
9133	299719	32513812
9134	299754	32514111
9135	299788	32514196
9136	299823	32514379
9137	299857	32514470
9138	299890	32514409
9139	299922	32514276
9140	299957	32514532
9141	299992	32514763
9142	300027	32514889
9143	300058	32514702
9144	300091	32514706
9145	300121	32514303
9146	300153	32514255
9147	300187	32514382
9148	300219	32514155
9149	300253	32514287
9150	300285	32514176
9151	300318	32514128
9152	300348	32513826
9153	300381	32513783
9154	300413	32513676
9155	300445	32513536
9156	300480	32513770
9157	300515	32514015
9158	300553	32514556
9159	300587	32514558
9160	300618	32514400
9161	300650	32514277
9162	300682	32514185
9163	300715	32514157
9164	300749	32514181
9165	300779	32513873
9166	300810	32513696
9167	300844	32513704
9168	300881	32514152
9169	300919	32514726
9170	300952	32514645
9171	300983	32514462
9172	301014	32514272
9173	301047	32514250
9174	301079	32514054
9175	301112	32514034
9176	301146	32514222
9177	301180	32514221
9178	301213	32514298
9179	301252	32514895
9180	301286	32514997
9181	301317	32514717
9182	301347	32514447
9183	301379	32514295
9184	301412	32514235
9185	301443	32514040
9186	301474	32513875
9187	301505	32513651
9188	301539	32513662
9189	301575	32513975
9190	301607	32513925
9191	301640	32513903
9192	301672	32513707
9193	301706	32513804
9194	301738	32513751
9195	301770	32513623
9196	301803	32513584
9197	301834	32513374
9198	301864	32513022
9199	301896	32512955
9200	301928	32512822
9201	301962	32512838
9202	301991	32512442
9203	302025	32512545
9204	302055	32512191
9205	302092	32512581
9206	302126	32512704
9207	302158	32512601
9208	302193	32512774
9209	302225	32512666
9210	302257	32512532
9211	302288	32512270
9212	302319	32512064
9213	302350	32511832
9214	302385	32512016
9215	302416	32511856
9216	302449	32511837
9217	302481	32511735
9218	302514	32511668
9219	302544	32511309
9220	302575	32511130
9221	302606	32510851
9222	302637	32510716
9223	302669	32510587
9224	302701	32510470
9225	302734	32510410
9226	302765	32510225
9227	302798	32510190
9228	302830	32510039
9229	302862	32509907
9230	302892	32509661
9231	302924	32509478
9232	302958	32509537
9233	302990	32509414
9234	303022	32509370
9235	303054	32509209
9236	303087	32509157
9237	303118	32508984
9238	303149	32508740
9239	303181	32508636
9240	303213	32508550
9241	303247	32508620
9242	303281	32508734
9243	303313	32508563
9244	303349	32508867
9245	303379	32508599
9246	303414	32508715
9247	303445	32508523
9248	303475	32508181
9249	303506	32508010
9250	303537	32507755
9251	303571	32507894
9252	303605	32507937
9253	303637	32507834
9254	303675	32508373
9255	303706	32508117
9256	303739	32508056
9257	303771	32507973
9258	303802	32507703
9259	303832	32507449
9260	303865	32507442
9261	303901	32507741
9262	303932	32507470
9263	303967	32507724
9264	304001	32507754
9265	304030	32507391
9266	304063	32507373
9267	304094	32507088
9268	304130	32507359
9269	304162	32507309
9270	304198	32507613
9271	304229	32507338
9272	304261	32507236
9273	304295	32507326
9274	304331	32507610
9275	304364	32507596
9276	304395	32507417
9277	304424	32506962
9278	304456	32506911
9279	304491	32507012
9280	304522	32506868
9281	304556	32506967
9282	304589	32506936
9283	304624	32507121
9284	304657	32507090
9285	304689	32506964
9286	304722	32506964
9287	304758	32507243
9288	304790	32507125
9289	304828	32507650
9290	304864	32508014
9291	304898	32508070
9292	304931	32508029
9293	304962	32507834
9294	304998	32508114
9295	305030	32508027
9296	305067	32508469
9297	305099	32508325
9298	305131	32508255
9299	305164	32508229
9300	305199	32508340
9301	305230	32508169
9302	305262	32508046
9303	305293	32507822
9304	305327	32507871
9305	305359	32507841
9306	305392	32507744
9307	305422	32507481
9308	305455	32507410
9309	305486	32507230
9310	305518	32507041
9311	305548	32506797
9312	305584	32507061
9313	305616	32506951
9314	305649	32506922
9315	305683	32507073
9316	305715	32506859
9317	305746	32506721
9318	305779	32506646
9319	305812	32506663
9320	305843	32506411
9321	305875	32506360
9322	305906	32506073
9323	305937	32505910
9324	305970	32505818
9325	306005	32506027
9326	306034	32505626
9327	306066	32505529
9328	306097	32505243
9329	306130	32505286
9330	306162	32505162
9331	306194	32505038
9332	306227	32504951
9333	306259	32504930
9334	306293	32505004
9335	306326	32504945
9336	306357	32504743
9337	306388	32504506
9338	306423	32504665
9339	306455	32504586
9340	306487	32504460
9341	306520	32504501
9342	306552	32504316
9343	306583	32504070
9344	306616	32504090
9345	306650	32504226
9346	306683	32504150
9347	306716	32504203
9348	306751	32504387
9349	306782	32504187
9350	306812	32503869
9351	306846	32503921
9352	306878	32503811
9353	306911	32503817
9354	306944	32503758
9355	306976	32503640
9356	307006	32503368
9357	307039	32503315
9358	307071	32503225
9359	307103	32503116
9360	307135	32502970
9361	307167	32502875
9362	307199	32502677
9363	307230	32502522
9364	307263	32502493
9365	307297	32502558
9366	307327	32502244
9367	307358	32502020
9368	307391	32501978
9369	307423	32501931
9370	307457	32502003
9371	307490	32501977
9372	307521	32501781
9373	307552	32501533
9374	307584	32501399
9375	307617	32501431
9376	307650	32501329
9377	307684	32501496
9378	307720	32501758
9379	307753	32501758
9380	307786	32501754
9381	307817	32501515
9382	307848	32501295
9383	307879	32501108
9384	307914	32501219
9385	307947	32501278
9386	307979	32501125
9387	308011	32501065
9388	308043	32500908
9389	308075	32500813
9390	308107	32500678
9391	308137	32500321
9392	308168	32500088
9393	308201	32500108
9394	308233	32500004
9395	308271	32500508
9396	308305	32500606
9397	308339	32500694
9398	308370	32500421
9399	308404	32500550
9400	308435	32500318
9401	308466	32500121
9402	308497	32499895
9403	308529	32499755
9404	308563	32499891
9405	308594	32499667
9406	308628	32499769
9407	308660	32499640
9408	308692	32499444
9409	308722	32499211
9410	308758	32499424
9411	308790	32499359
9412	308822	32499225
9413	308856	32499369
9414	308907	32501175
9415	308941	32501278
9416	308979	32501792
9417	309020	32502675
9418	309057	32503065
9419	309092	32503251
9420	309128	32503530
9421	309165	32503997
9422	309200	32504107
9423	309239	32504788
9424	309276	32505181
9425	309317	32505999
9426	309353	32506353
9427	309387	32506443
9428	309423	32506684
9429	309462	32507302
9430	309498	32507652
9431	309532	32507712
9432	309568	32507987
9433	309606	32508501
9434	309646	32509216
9435	309680	32509305
9436	309713	32509305
9437	309744	32509081
9438	309775	32508822
9439	309808	32508853
9440	309839	32508646
9441	309871	32508511
9442	309903	32508388
9443	309934	32508135
9444	309968	32508295
9445	309999	32508086
9446	310036	32508417
9447	310070	32508577
9448	310103	32508496
9449	310137	32508654
9450	310168	32508408
9451	310205	32508768
9452	310237	32508659
9453	310268	32508429
9454	310300	32508323
9455	310331	32508150
9456	310363	32507980
9457	310394	32507764
9458	310427	32507780
9459	310460	32507719
9460	310492	32507607
9461	310522	32507283
9462	310552	32507001
